,landmark
33129,164239
33130,135659
33131,72442
33132,13131
33133,121700
33134,175912
33135,197118
33136,154034
33137,47080
33138,24162
33139,26094
33140,133566
33141,160273
33142,100693
33143,40563
33144,2349
33145,125675
33146,167437
33147,29588
33148,195703
33149,144887
33150,177631
33151,4698
33152,60058
33153,151766
33154,150918
33155,187861
33156,42682
33157,45384
33158,51901
33159,83942
33160,170385
33161,191228
33162,95699
33163,156727
33164,86377
33165,46038
33166,85921
33167,42332
33168,20234
33169,144921
33170,151620
33171,96720
33172,184827
33173,29418
33174,126512
33175,117501
33176,12381
33177,77342
33178,109460
33179,176476
33180,116233
33181,154906
33182,47051
33183,92614
33184,109108
33185,146745
33186,170705
33187,15699
33188,125051
33189,188949
33190,84583
33191,134567
33192,82631
33193,192606
33194,60386
33195,134239
33196,6163
33197,173462
33198,44203
33199,172516
33200,198074
33201,144143
33202,37688
33203,114996
33204,81398
33205,682
33206,67412
33207,194558
33208,73023
33209,173313
33210,5233
33211,160995
33212,128099
33213,153115
33214,108527
33215,88463
33216,193451
33217,110149
33218,120684
33219,171537
33220,30907
33221,87881
33222,105155
33223,193056
33224,162834
33225,135608
33226,171512
33227,118374
33228,107766
33229,25771
33230,62991
33231,61631
33232,40864
33233,59028
33234,173042
33235,50455
33236,5500
33237,109179
33238,63778
33239,113281
33240,171359
33241,182877
33242,177965
33243,183268
33244,24266
33245,152079
33246,64054
33247,16406
33248,50447
33249,104359
33250,120759
33251,114729
33252,104919
33253,55718
33254,163676
33255,167994
33256,1801
33257,97704
33258,169393
33259,138859
33260,35347
33261,4753
33262,108254
33263,136052
33264,186454
33265,128506
33266,197029
33267,111659
33268,157752
33269,1166
33270,148968
33271,162937
33272,122661
33273,37492
33274,172143
33275,134996
33276,47755
33277,176870
33278,126621
33279,43037
33280,144435
33281,6362
33282,24425
33283,159814
33284,157076
33285,111682
33286,14653
33287,45725
33288,87759
33289,67960
33290,3101
33291,36611
33292,32774
33293,90106
33294,57294
33295,137835
33296,137367
33297,191150
33298,122639
33299,123375
33300,107633
33301,35755
33302,199857
33303,5800
33304,123500
33305,101951
33306,43705
33307,17170
33308,58139
33309,76808
33310,68361
33311,113987
33312,3533
33313,166529
33314,171117
33315,177243
33316,153181
33317,18985
33318,91473
33319,33850
33320,41315
33321,191478
33322,169251
33323,185993
33324,48660
33325,57831
33326,41725
33327,14486
33328,138575
33329,107020
33330,113735
33331,6856
33332,195570
33333,115053
33334,168507
33335,103816
33336,45204
33337,163241
33338,122752
33339,42588
33340,167885
33341,8911
33342,72161
33343,34562
33344,15948
33345,37658
33346,169926
33347,119326
33348,40802
33349,105899
33350,16261
33351,58288
33352,125356
33353,94436
33354,49089
33355,90118
33356,103086
33357,24173
33358,198358
33359,37127
33360,38870
33361,163553
33362,143760
33363,51641
33364,56442
33365,111129
33366,26614
33367,87468
33368,54524
33369,5976
33370,168481
33371,101209
33372,141351
33373,49216
33374,28549
33375,197141
33376,192153
33377,178742
33378,170152
33379,9306
33380,105951
33381,15324
33382,113434
33383,150587
33384,93714
33385,33956
33386,46703
33387,79237
33388,152151
33389,14132
33390,86861
33391,142693
33392,145427
33393,117058
33394,93178
33395,202958
33396,17690
33397,123685
33398,74056
33399,36814
33400,200765
33401,202864
33402,202201
33403,150783
33404,133960
33405,28933
33406,190039
33407,9956
33408,122571
33409,45109
33410,22886
33411,202808
33412,93260
33413,192687
33414,75112
33415,159750
33416,38724
33417,23890
33418,178175
33419,136737
33420,60646
33421,85087
33422,98695
33423,159289
33424,112732
33425,160489
33426,111204
33427,83718
33428,23473
33429,24968
33430,114100
33431,159935
33432,148037
33433,16368
33434,75400
33435,116627
33436,17815
33437,89279
33438,137083
33439,163364
33440,15687
33441,87808
33442,8299
33443,36454
33444,173621
33445,124454
33446,41249
33447,135100
33448,127015
33449,62154
33450,75380
33451,154406
33452,74268
33453,201734
33454,18222
33455,158563
33456,2011
33457,81971
33458,34679
33459,59162
33460,189808
33461,132784
33462,46516
33463,103617
33464,200547
33465,41907
33466,91437
33467,51498
33468,5912
33469,6093
33470,82866
33471,138449
33472,188118
33473,161245
33474,6092
33475,68432
33476,96850
33477,19975
33478,105790
33479,79184
33480,110064
33481,59173
33482,166827
33483,98342
33484,129785
33485,150408
33486,86304
33487,18132
33488,182614
33489,46716
33490,78533
33491,200357
33492,170627
33493,82402
33494,166249
33495,902
33496,142387
33497,181322
33498,104533
33499,103087
33500,60294
33501,151714
33502,2373
33503,24798
33504,143762
33505,15514
33506,182070
33507,30036
33508,18515
33509,154077
33510,57284
33511,196517
33512,90575
33513,38741
33514,34965
33515,137385
33516,18428
33517,143111
33518,47692
33519,150610
33520,28666
33521,47281
33522,84790
33523,145106
33524,121850
33525,3131
33526,32245
33527,24320
33528,4269
33529,93205
33530,180956
33531,117581
33532,166992
33533,194124
33534,167086
33535,104320
33536,184458
33537,132553
33538,37418
33539,75588
33540,65497
33541,16204
33542,193387
33543,51517
33544,97172
33545,24957
33546,182724
33547,2029
33548,19604
33549,123457
33550,71744
33551,100706
33552,44416
33553,97026
33554,60288
33555,23616
33556,23619
33557,75611
33558,29267
33559,46496
33560,26237
33561,57853
33562,165119
33563,29924
33564,17323
33565,113320
33566,103684
33567,195263
33568,32091
33569,67572
33570,172376
33571,22890
33572,393
33573,95786
33574,173257
33575,151056
33576,200197
33577,26738
33578,153589
33579,103518
33580,19421
33581,51310
33582,145783
33583,139562
33584,11886
33585,45315
33586,31422
33587,107157
33588,9044
33589,68442
33590,66323
33591,127332
33592,57158
33593,170421
33594,188564
33595,193679
33596,44088
33597,158414
33598,90595
33599,16870
33600,180046
33601,158813
33602,1363
33603,69610
33604,4813
33605,98449
33606,73461
33607,57771
33608,47194
33609,76380
33610,68781
33611,71227
33612,9041
33613,16967
33614,70101
33615,98054
33616,76819
33617,176484
33618,64321
33619,157577
33620,50368
33621,103299
33622,105732
33623,2727
33624,98177
33625,94777
33626,135915
33627,137448
33628,182683
33629,38213
33630,183
33631,36430
33632,145807
33633,2515
33634,89035
33635,46868
33636,83013
33637,54836
33638,150363
33639,110031
33640,46475
33641,73698
33642,62818
33643,58030
33644,3854
33645,164803
33646,112063
33647,127681
33648,99515
33649,81529
33650,177769
33651,167889
33652,35788
33653,73596
33654,152822
33655,16294
33656,130529
33657,99701
33658,142325
33659,118860
33660,52948
33661,76617
33662,100638
33663,79360
33664,179908
33665,200843
33666,109087
33667,190309
33668,115114
33669,61610
33670,198532
33671,122159
33672,32082
33673,71952
33674,107295
33675,142140
33676,32167
33677,138283
33678,36059
33679,146719
33680,78151
33681,105121
33682,145466
33683,132914
33684,173468
33685,104496
33686,152236
33687,153558
33688,41
33689,111852
33690,125802
33691,182953
33692,149378
33693,197775
33694,181430
33695,6858
33696,179992
33697,18609
33698,159064
33699,99512
33700,111251
33701,85920
33702,188000
33703,114485
33704,140673
33705,87615
33706,146524
33707,9740
33708,75116
33709,90003
33710,121998
33711,171779
33712,41372
33713,93007
33714,92365
33715,162094
33716,68589
33717,52666
33718,13229
33719,28056
33720,37239
33721,40373
33722,81144
33723,187945
33724,45294
33725,32943
33726,20784
33727,13479
33728,132377
33729,96022
33730,77275
33731,201541
33732,146829
33733,141165
33734,46849
33735,184562
33736,183308
33737,32939
33738,164456
33739,109376
33740,111577
33741,5771
33742,133647
33743,183051
33744,25470
33745,122078
33746,152278
33747,164036
33748,131276
33749,101628
33750,6352
33751,202906
33752,81092
33753,59697
33754,201539
33755,64750
33756,187021
33757,30243
33758,114974
33759,42439
33760,22525
33761,1543
33762,194961
33763,187956
33764,27047
33765,154709
33766,109109
33767,38414
33768,201633
33769,51838
33770,776
33771,95538
33772,191846
33773,105795
33774,147209
33775,30079
33776,31671
33777,167373
33778,62615
33779,194776
33780,194180
33781,81936
33782,166514
33783,98551
33784,184768
33785,40092
33786,145833
33787,177590
33788,186946
33789,130517
33790,116703
33791,121640
33792,95659
33793,67170
33794,156861
33795,107513
33796,23341
33797,26827
33798,8023
33799,111063
33800,82429
33801,61131
33802,134026
33803,197835
33804,46875
33805,40272
33806,131979
33807,22941
33808,42764
33809,96199
33810,131755
33811,202981
33812,456
33813,77913
33814,162158
33815,149857
33816,190460
33817,164024
33818,72360
33819,128404
33820,195862
33821,140159
33822,93756
33823,179389
33824,50299
33825,153417
33826,66723
33827,128457
33828,115305
33829,19752
33830,20995
33831,47653
33832,56011
33833,145458
33834,138167
33835,167611
33836,23282
33837,198873
33838,49142
33839,183653
33840,14550
33841,143167
33842,88534
33843,172991
33844,129859
33845,42132
33846,41139
33847,26549
33848,94363
33849,172314
33850,170575
33851,91923
33852,65143
33853,105855
33854,146158
33855,77598
33856,69089
33857,58240
33858,41631
33859,60030
33860,130665
33861,45522
33862,106015
33863,66714
33864,54465
33865,99954
33866,122080
33867,191323
33868,175661
33869,165092
33870,76439
33871,121452
33872,163651
33873,58354
33874,188997
33875,100661
33876,130824
33877,70069
33878,12380
33879,111705
33880,12499
33881,57192
33882,29715
33883,189953
33884,455
33885,137256
33886,49626
33887,159804
33888,110783
33889,34083
33890,135612
33891,29925
33892,53019
33893,186854
33894,84173
33895,92957
33896,177157
33897,182504
33898,38504
33899,106341
33900,194925
33901,30227
33902,17625
33903,165341
33904,89948
33905,23235
33906,88740
33907,72599
33908,2547
33909,139654
33910,142687
33911,177749
33912,63513
33913,187302
33914,167893
33915,72030
33916,53673
33917,73095
33918,143303
33919,17844
33920,85666
33921,166640
33922,148157
33923,36633
33924,11383
33925,198769
33926,64423
33927,178428
33928,179743
33929,102277
33930,173067
33931,165764
33932,94208
33933,27517
33934,44059
33935,54088
33936,93811
33937,61838
33938,46300
33939,186808
33940,141228
33941,20440
33942,127999
33943,153950
33944,90344
33945,152156
33946,36164
33947,75665
33948,34274
33949,161541
33950,126076
33951,100702
33952,38204
33953,84082
33954,106374
33955,126058
33956,186897
33957,177497
33958,18965
33959,132711
33960,197205
33961,40220
33962,70557
33963,199778
33964,112198
33965,5746
33966,31109
33967,138857
33968,197327
33969,9120
33970,75966
33971,201783
33972,1877
33973,120213
33974,179558
33975,9728
33976,16755
33977,96110
33978,98014
33979,58513
33980,170987
33981,55077
33982,147009
33983,7254
33984,24784
33985,134324
33986,128340
33987,166556
33988,114135
33989,60311
33990,180343
33991,112344
33992,185080
33993,95111
33994,64283
33995,73472
33996,62724
33997,167051
33998,91112
33999,1843
34000,85418
34001,185779
34002,10612
34003,50110
34004,44824
34005,108082
34006,133526
34007,163625
34008,67546
34009,77267
34010,19404
34011,84591
34012,191321
34013,152610
34014,135096
34015,154630
34016,16770
34017,138644
34018,159070
34019,8466
34020,24027
34021,188436
34022,158273
34023,147228
34024,93601
34025,58278
34026,81393
34027,171692
34028,82501
34029,106837
34030,109578
34031,109217
34032,86125
34033,52975
34034,54976
34035,160948
34036,117697
34037,104407
34038,60737
34039,68764
34040,41259
34041,39661
34042,193258
34043,141035
34044,162999
34045,76868
34046,127691
34047,136499
34048,108521
34049,65666
34050,54704
34051,104538
34052,62517
34053,186011
34054,120136
34055,15963
34056,132916
34057,90929
34058,179789
34059,163215
34060,168408
34061,119682
34062,163601
34063,123599
34064,24999
34065,200637
34066,187395
34067,868
34068,48140
34069,63820
34070,123140
34071,104553
34072,85179
34073,168616
34074,18743
34075,172835
34076,60195
34077,57632
34078,173525
34079,104315
34080,4866
34081,165669
34082,166367
34083,195202
34084,1235
34085,54630
34086,182618
34087,130787
34088,150266
34089,138250
34090,100168
34091,101232
34092,70467
34093,37305
34094,113428
34095,158511
34096,181775
34097,160639
34098,173839
34099,182228
34100,59892
34101,150710
34102,118986
34103,196091
34104,198292
34105,162355
34106,134436
34107,53150
34108,128761
34109,4694
34110,119182
34111,194252
34112,43690
34113,167131
34114,118191
34115,141688
34116,119984
34117,43985
34118,67980
34119,63056
34120,56263
34121,61983
34122,145830
34123,107074
34124,102835
34125,7408
34126,60536
34127,139129
34128,16131
34129,19515
34130,75623
34131,139566
34132,84817
34133,202553
34134,189745
34135,111945
34136,171188
34137,85192
34138,158322
34139,196757
34140,147176
34141,156842
34142,46424
34143,186219
34144,118705
34145,17131
34146,142554
34147,159896
34148,54855
34149,145294
34150,30972
34151,2227
34152,174632
34153,90658
34154,181375
34155,41015
34156,140128
34157,150984
34158,2495
34159,113322
34160,179103
34161,164282
34162,89390
34163,109894
34164,85159
34165,26105
34166,59230
34167,32250
34168,8699
34169,189483
34170,123929
34171,68137
34172,97468
34173,113858
34174,180526
34175,202882
34176,22118
34177,186566
34178,143164
34179,148093
34180,155109
34181,50746
34182,187328
34183,52857
34184,67868
34185,53793
34186,27945
34187,170153
34188,175610
34189,186087
34190,114657
34191,144266
34192,176320
34193,196154
34194,64938
34195,74250
34196,38364
34197,36774
34198,67852
34199,91576
34200,160581
34201,193331
34202,51743
34203,58046
34204,160971
34205,41182
34206,39721
34207,29705
34208,87911
34209,107895
34210,180544
34211,162974
34212,56400
34213,38838
34214,58592
34215,95225
34216,40066
34217,91505
34218,15093
34219,11356
34220,194777
34221,9850
34222,39199
34223,19176
34224,74489
34225,27036
34226,145396
34227,88680
34228,194319
34229,120811
34230,198005
34231,186186
34232,74860
34233,35507
34234,45122
34235,163732
34236,168997
34237,160713
34238,40495
34239,201910
34240,30196
34241,42938
34242,138988
34243,7501
34244,181495
34245,128681
34246,50308
34247,5860
34248,157592
34249,173299
34250,187998
34251,6438
34252,82709
34253,5867
34254,119783
34255,23848
34256,13136
34257,127708
34258,94069
34259,64954
34260,146973
34261,36968
34262,125911
34263,168102
34264,196008
34265,56504
34266,149872
34267,43203
34268,111317
34269,52031
34270,63029
34271,110906
34272,49932
34273,19096
34274,146305
34275,15454
34276,73979
34277,100094
34278,144155
34279,82910
34280,180579
34281,25312
34282,51263
34283,8245
34284,189516
34285,29341
34286,108239
34287,74258
34288,59994
34289,149676
34290,101507
34291,169102
34292,134706
34293,41699
34294,97126
34295,130930
34296,139632
34297,164976
34298,150661
34299,25618
34300,78586
34301,55000
34302,97917
34303,199244
34304,144343
34305,61261
34306,82505
34307,7149
34308,184383
34309,195880
34310,80487
34311,39376
34312,49426
34313,159662
34314,197037
34315,28292
34316,99175
34317,193730
34318,103098
34319,136780
34320,138275
34321,188942
34322,69795
34323,95409
34324,137251
34325,96615
34326,92268
34327,86763
34328,114886
34329,40527
34330,80158
34331,27957
34332,167777
34333,197346
34334,117647
34335,155325
34336,98208
34337,149049
34338,134337
34339,120384
34340,17083
34341,189012
34342,19665
34343,109768
34344,172381
34345,19513
34346,69341
34347,101438
34348,128466
34349,19573
34350,34930
34351,116653
34352,34564
34353,179840
34354,147156
34355,58556
34356,37584
34357,187282
34358,60979
34359,200900
34360,179492
34361,79266
34362,21482
34363,177818
34364,157019
34365,200998
34366,100492
34367,44433
34368,137692
34369,30925
34370,101393
34371,190410
34372,135679
34373,39373
34374,41679
34375,15645
34376,18549
34377,149725
34378,194609
34379,33841
34380,171799
34381,153683
34382,21294
34383,102499
34384,27789
34385,124155
34386,151079
34387,193229
34388,16473
34389,110962
34390,73892
34391,172500
34392,197033
34393,181149
34394,105955
34395,153395
34396,102893
34397,84200
34398,123527
34399,12130
34400,61901
34401,158074
34402,146154
34403,166525
34404,89392
34405,184503
34406,117405
34407,192050
34408,171248
